filename_base,grid_row,grid_col,ground_distance_m,expected_ground_distance_m,ground_abs_error,ground_abs_error_percent,euclidean_m,expected_euclidean_m,euclid_abs_error,euclid_abs_error_percent
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,3,4,3.974,3.482,0.492,14.129810453762204,3.996,3.943,0.052999999999999936,1.34415419731169
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,4,4,4.437,4.021,0.41600000000000037,10.345685152947038,4.496,4.426,0.07000000000000028,1.5815634884771865
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,1,3,3.257,2.314,0.9430000000000001,40.75194468452896,3.26,2.962,0.2979999999999996,10.060769750168792
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,2,3,3.769,2.861,0.9079999999999999,31.737154840964692,3.772,3.407,0.36499999999999977,10.713237452304073
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,3,3,4.252,3.409,0.843,24.72865943091816,4.276,3.879,0.3969999999999998,10.234596545501413
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,4,3,4.689,3.958,0.7309999999999999,18.46892369883779,4.748,4.369,0.37900000000000045,8.674753948271926
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,4,2,5.038,3.958,1.08,27.286508337544213,5.101,4.369,0.7320000000000002,16.754406042572676
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,3,2,4.647,3.409,1.2380000000000004,36.315635083602245,4.674,3.879,0.7950000000000004,20.494972931167837
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,2,2,4.006,2.861,1.145,40.020971688220904,4.01,3.407,0.6029999999999998,17.698855297916047
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,1,2,3.497,2.314,1.1829999999999998,51.12359550561797,3.501,2.962,0.5389999999999997,18.197164078325446
